,sid,scode,click,unclick,buy,sell,first_exposed_time,last_interaction_time,p_berr,price,change,changepct,volume,color,name,exp_type,user_id,exp_seq
882,13,BAC,0,4,0,0,0,-1,0.09781845689791446,44.52,0.03,0.07,37700187,#E24A4A,Bank of America Corp,Ranked Full Features,2,4
883,4,LCID,1,3,0,0,0,1,0.09232485625996524,37.66,1.14,3.12,91795824,#E24A4A,Lucid Group Inc,Ranked Full Features,2,4
884,104,DIS,0,2,0,0,2,-1,0.08704172881827629,152.71,-0.23,-0.15,10247891,#3485FF,Walt Disney Co,Ranked Full Features,2,4
885,17,NFLX,0,4,0,0,0,-1,0.05558179285627505,611.66,0.66,0.11,2748774,#E24A4A,Netflix Inc,Ranked Full Features,2,4
886,10,JNJ,0,4,0,0,0,-1,0.04542793688211836,165.49,-0.41,-0.25,6572247,#3485FF,Johnson & Johnson,Ranked Full Features,2,4
887,12,WMT,0,4,0,0,0,-1,0.04194558145752307,141.03,2.53,1.83,12858541,#E24A4A,Walmart Inc,Ranked Full Features,2,4
888,18,PFE,0,4,0,0,0,-1,0.025073776008635987,52.78,0.7,1.34,26079361,#E24A4A,Pfizer Inc.,Ranked Full Features,2,4
889,118,SBUX,0,3,0,0,1,-1,0.022490080997950516,116.73,1.38,1.2,6110960,#E24A4A,Starbucks Corporation,Ranked Full Features,2,4
890,102,RIVN,0,0,0,0,5,-1,0.883177534941946,114.66,-0.74,-0.64,8387504,#3485FF,Rivian Automotive Inc,Ranked Full Features,2,5
891,106,U,0,0,0,0,5,-1,0.8752856460499591,139.47,-0.53,-0.38,3691212,#3485FF,Unity Software Inc,Ranked Full Features,2,5
892,11,IONQ,1,4,1,0,0,2,0.5205267281084823,18.57,-0.04,-0.21,3626935,#3485FF,IONQ Inc,Ranked Full Features,2,5
893,8,V,2,3,1,0,0,2,0.3786694556080514,213.4,2.01,0.95,8882718,#E24A4A,Visa Inc,Ranked Full Features,2,5
894,3,AMZN,2,3,3,0,0,4,0.3301956593731834,3444.24,-39.18,-1.12,3034488,#3485FF,"Amazon.com, Inc.",Ranked Full Features,2,5
895,6,XOM,1,4,0,0,0,1,0.2337977960113617,63.01,0.4,0.64,17942383,#E24A4A,Exxon Mobil Corp,Ranked Full Features,2,5
896,1,MSFT,1,4,2,0,0,3,0.20666356730001711,342.54,9.44,2.83,38095694,#E24A4A,Microsoft Corporation,Ranked Full Features,2,5
897,9,HD,1,4,0,0,0,4,0.2022274383144893,415.4,4.06,0.99,2625183,#E24A4A,Home Depot Inc,Ranked Full Features,2,5
898,118,SBUX,0,4,0,0,1,-1,0.190799053103118,116.73,1.38,1.2,6110960,#E24A4A,Starbucks Corporation,Ranked Full Features,2,5
899,2,GOOG,1,4,1,0,0,1,0.18404191296459746,2973.5,11.38,0.38,1081923,#E24A4A,Alphabet Inc Class C,Ranked Full Features,2,5
900,18,PFE,0,5,0,0,0,-1,0.17949315962315207,52.78,0.7,1.34,26079361,#E24A4A,Pfizer Inc.,Ranked Full Features,2,5
901,113,AMD,0,1,0,0,4,-1,0.17601674922681754,138.55,0.45,0.33,42224275,#E24A4A,"Advanced Micro Devices, Inc.",Ranked Full Features,2,5
902,17,NFLX,0,5,0,0,0,-1,0.15054558740589866,611.66,0.66,0.11,2748774,#E24A4A,Netflix Inc,Ranked Full Features,2,5
903,0,AAPL,1,4,1,0,0,4,0.138858573498776,179.45,4.89,2.8,115402731,#E24A4A,Apple Inc,Ranked Full Features,2,5
904,14,PG,1,4,3,0,0,3,0.11988612251775535,155.46,2.14,1.4,7172321,#E24A4A,Procter & Gamble Co,Ranked Full Features,2,5
905,5,NVDA,1,4,1,0,0,3,0.1183182587538164,301.98,-2.92,-0.96,48882509,#3485FF,NVIDIA Corporation,Ranked Full Features,2,5
906,13,BAC,1,4,1,0,0,4,0.1095932841986771,44.52,0.03,0.07,37700187,#E24A4A,Bank of America Corp,Ranked Full Features,2,5
907,7,JPM,1,4,0,0,0,1,0.09761475310311007,159.82,-0.64,-0.4,10405374,#3485FF,JPMorgan Chase & Co.,Ranked Full Features,2,5
908,19,NKE,0,5,0,0,0,-1,0.09497753490144488,169.06,0.96,0.57,4791125,#E24A4A,Nike Inc,Ranked Full Features,2,5
909,15,MA,1,4,1,0,0,2,0.09047143724790396,349.92,5.4,1.57,3405910,#E24A4A,Mastercard Inc,Ranked Full Features,2,5
910,100,FB,0,2,0,0,3,-1,0.0855440317956116,329.75,-0.07,-0.02,14527969,#3485FF,Meta Platforms Inc,Ranked Full Features,2,5
911,12,WMT,0,5,0,0,0,-1,0.08306283095507341,141.03,2.53,1.83,12858541,#E24A4A,Walmart Inc,Ranked Full Features,2,5
912,103,RBLX,0,1,0,0,4,-1,0.0814449712302619,115.89,-0.41,-0.35,11778202,#3485FF,Roblox Corp,Ranked Full Features,2,5
913,10,JNJ,0,5,0,0,0,-1,0.07785939407009584,165.49,-0.41,-0.25,6572247,#3485FF,Johnson & Johnson,Ranked Full Features,2,5
914,116,TSM,0,4,0,0,1,-1,0.07325362166191551,119.13,-0.37,-0.31,5973913,#3485FF,Taiwan Semiconductor Mfg. Co. Ltd.,Ranked Full Features,2,5
915,4,LCID,1,4,0,0,0,1,0.05956030323591236,37.66,1.14,3.12,91795824,#E24A4A,Lucid Group Inc,Ranked Full Features,2,5
916,16,ADBE,0,5,0,0,0,-1,0.05394975407663772,654.45,21.88,3.46,2872975,#E24A4A,Adobe Inc,Ranked Full Features,2,5
917,104,DIS,0,3,0,0,2,-1,0.04272312416085088,152.71,-0.23,-0.15,10247891,#3485FF,Walt Disney Co,Ranked Full Features,2,5
918,117,MRNA,0,2,0,0,3,-1,0.03794746585767009,257.06,-15.15,-5.57,17506624,#3485FF,Moderna Inc,Ranked Full Features,2,5
919,115,BA,0,3,0,0,2,-1,0.0006049974335315137,205.06,-2.5,-1.2,6040048,#3485FF,Boeing Co,Ranked Full Features,2,5
920,2,GOOG,1,0,1,0,0,0,0.917307690002331,2973.5,11.38,0.38,1081923,#E24A4A,Alphabet Inc Class C,Ranked Full Features,3,1
921,0,AAPL,1,0,0,1,0,0,0.8521061723635881,179.45,4.89,2.8,115402731,#E24A4A,Apple Inc,Ranked Full Features,3,1
922,5,NVDA,1,0,3,0,0,0,0.7415117231194159,301.98,-2.92,-0.96,48882509,#3485FF,NVIDIA Corporation,Ranked Full Features,3,1
923,113,AMD,0,0,0,0,1,-1,0.6184784788726568,138.55,0.45,0.33,42224275,#E24A4A,"Advanced Micro Devices, Inc.",Ranked Full Features,3,1
924,17,NFLX,1,0,1,0,0,0,0.5398556962286426,611.66,0.66,0.11,2748774,#E24A4A,Netflix Inc,Ranked Full Features,3,1
925,9,HD,0,1,0,0,0,-1,0.4688586623120088,415.4,4.06,0.99,2625183,#E24A4A,Home Depot Inc,Ranked Full Features,3,1
926,6,XOM,0,1,0,0,0,-1,0.34603322733204056,63.01,0.4,0.64,17942383,#E24A4A,Exxon Mobil Corp,Ranked Full Features,3,1
927,4,LCID,0,1,0,0,0,-1,0.30931990113154045,37.66,1.14,3.12,91795824,#E24A4A,Lucid Group Inc,Ranked Full Features,3,1
928,11,IONQ,0,1,0,0,0,-1,0.2974070460767862,18.57,-0.04,-0.21,3626935,#3485FF,IONQ Inc,Ranked Full Features,3,1
929,8,V,0,1,0,0,0,-1,0.2255725073389652,213.4,2.01,0.95,8882718,#E24A4A,Visa Inc,Ranked Full Features,3,1
930,7,JPM,0,1,0,0,0,-1,0.20526206950940648,159.82,-0.64,-0.4,10405374,#3485FF,JPMorgan Chase & Co.,Ranked Full Features,3,1
931,13,BAC,0,1,0,0,0,-1,0.1878166007897273,44.52,0.03,0.07,37700187,#E24A4A,Bank of America Corp,Ranked Full Features,3,1
932,19,NKE,0,1,0,0,0,-1,0.17849227998110045,169.06,0.96,0.57,4791125,#E24A4A,Nike Inc,Ranked Full Features,3,1
933,14,PG,0,1,0,0,0,-1,0.15075068020498508,155.46,2.14,1.4,7172321,#E24A4A,Procter & Gamble Co,Ranked Full Features,3,1
934,103,RBLX,0,0,0,0,1,-1,0.14917873244600646,115.89,-0.41,-0.35,11778202,#3485FF,Roblox Corp,Ranked Full Features,3,1
935,15,MA,0,1,0,0,0,-1,0.1306537356626316,349.92,5.4,1.57,3405910,#E24A4A,Mastercard Inc,Ranked Full Features,3,1
936,3,AMZN,0,1,0,0,0,-1,0.11677392807654433,3444.24,-39.18,-1.12,3034488,#3485FF,"Amazon.com, Inc.",Ranked Full Features,3,1
937,18,PFE,0,1,0,0,0,-1,0.09799761261744608,52.78,0.7,1.34,26079361,#E24A4A,Pfizer Inc.,Ranked Full Features,3,1
938,10,JNJ,0,1,0,0,0,-1,0.09255735834767946,165.49,-0.41,-0.25,6572247,#3485FF,Johnson & Johnson,Ranked Full Features,3,1
939,16,ADBE,0,1,0,0,0,-1,0.06906550023915807,654.45,21.88,3.46,2872975,#E24A4A,Adobe Inc,Ranked Full Features,3,1
940,1,MSFT,0,1,0,0,0,-1,0.03472476990125517,342.54,9.44,2.83,38095694,#E24A4A,Microsoft Corporation,Ranked Full Features,3,1
941,12,WMT,0,1,0,0,0,-1,0.031106813561186136,141.03,2.53,1.83,12858541,#E24A4A,Walmart Inc,Ranked Full Features,3,1
942,100,FB,0,0,0,0,2,-1,0.9765991744527438,329.75,-0.07,-0.02,14527969,#3485FF,Meta Platforms Inc,Ranked Full Features,3,2
943,110,ASML,0,0,0,0,2,-1,0.9498031594929016,781.84,9.23,1.19,602664,#E24A4A,ASML Holding NV,Ranked Full Features,3,2
944,2,GOOG,2,0,4,0,0,1,0.8879856371734349,2973.5,11.38,0.38,1081923,#E24A4A,Alphabet Inc Class C,Ranked Full Features,3,2
945,5,NVDA,1,1,3,0,0,0,0.6379825862677931,301.98,-2.92,-0.96,48882509,#3485FF,NVIDIA Corporation,Ranked Full Features,3,2
946,14,PG,1,1,0,5,0,1,0.6195444117559229,155.46,2.14,1.4,7172321,#E24A4A,Procter & Gamble Co,Ranked Full Features,3,2
947,6,XOM,0,2,0,0,0,-1,0.5625562820334777,63.01,0.4,0.64,17942383,#E24A4A,Exxon Mobil Corp,Ranked Full Features,3,2
948,11,IONQ,1,1,1,0,0,1,0.5049398812509409,18.57,-0.04,-0.21,3626935,#3485FF,IONQ Inc,Ranked Full Features,3,2
949,1,MSFT,0,2,0,0,0,-1,0.4693343684565493,342.54,9.44,2.83,38095694,#E24A4A,Microsoft Corporation,Ranked Full Features,3,2
950,103,RBLX,0,1,0,0,1,-1,0.41771369485665855,115.89,-0.41,-0.35,11778202,#3485FF,Roblox Corp,Ranked Full Features,3,2
951,9,HD,0,2,0,0,0,-1,0.3885414788671821,415.4,4.06,0.99,2625183,#E24A4A,Home Depot Inc,Ranked Full Features,3,2
952,17,NFLX,1,1,1,0,0,0,0.3077827305414749,611.66,0.66,0.11,2748774,#E24A4A,Netflix Inc,Ranked Full Features,3,2
953,16,ADBE,0,2,0,0,0,-1,0.24028378620195945,654.45,21.88,3.46,2872975,#E24A4A,Adobe Inc,Ranked Full Features,3,2
954,0,AAPL,1,1,0,1,0,0,0.23447443723001385,179.45,4.89,2.8,115402731,#E24A4A,Apple Inc,Ranked Full Features,3,2
955,12,WMT,0,2,0,0,0,-1,0.1516995649728121,141.03,2.53,1.83,12858541,#E24A4A,Walmart Inc,Ranked Full Features,3,2
956,7,JPM,0,2,0,0,0,-1,0.13408365751701362,159.82,-0.64,-0.4,10405374,#3485FF,JPMorgan Chase & Co.,Ranked Full Features,3,2
957,10,JNJ,1,1,1,0,0,1,0.11603017989319525,165.49,-0.41,-0.25,6572247,#3485FF,Johnson & Johnson,Ranked Full Features,3,2
958,113,AMD,0,1,0,0,1,-1,0.09413195666640024,138.55,0.45,0.33,42224275,#E24A4A,"Advanced Micro Devices, Inc.",Ranked Full Features,3,2
959,4,LCID,0,2,0,0,0,-1,0.09114319514860247,37.66,1.14,3.12,91795824,#E24A4A,Lucid Group Inc,Ranked Full Features,3,2
960,19,NKE,0,2,0,0,0,-1,0.06318314574891817,169.06,0.96,0.57,4791125,#E24A4A,Nike Inc,Ranked Full Features,3,2
961,18,PFE,0,2,0,0,0,-1,0.02164555448214849,52.78,0.7,1.34,26079361,#E24A4A,Pfizer Inc.,Ranked Full Features,3,2
962,15,MA,0,2,0,0,0,-1,0.020070133162493148,349.92,5.4,1.57,3405910,#E24A4A,Mastercard Inc,Ranked Full Features,3,2
963,8,V,0,2,0,0,0,-1,0.017180275540048282,213.4,2.01,0.95,8882718,#E24A4A,Visa Inc,Ranked Full Features,3,2
964,13,BAC,0,2,0,0,0,-1,0.012572813072126465,44.52,0.03,0.07,37700187,#E24A4A,Bank of America Corp,Ranked Full Features,3,2
965,3,AMZN,0,2,0,0,0,-1,0.008967951953019544,3444.24,-39.18,-1.12,3034488,#3485FF,"Amazon.com, Inc.",Ranked Full Features,3,2
966,100,FB,0,1,0,0,2,-1,0.6946184353070457,329.75,-0.07,-0.02,14527969,#3485FF,Meta Platforms Inc,Ranked Full Features,3,3
967,14,PG,1,2,0,5,0,1,0.6637936180873224,155.46,2.14,1.4,7172321,#E24A4A,Procter & Gamble Co,Ranked Full Features,3,3
968,5,NVDA,1,2,3,0,0,0,0.6217531420628265,301.98,-2.92,-0.96,48882509,#3485FF,NVIDIA Corporation,Ranked Full Features,3,3
969,7,JPM,1,2,1,0,0,2,0.4957903005807492,159.82,-0.64,-0.4,10405374,#3485FF,JPMorgan Chase & Co.,Ranked Full Features,3,3
970,103,RBLX,0,2,0,0,1,-1,0.4828606845598464,115.89,-0.41,-0.35,11778202,#3485FF,Roblox Corp,Ranked Full Features,3,3
971,8,V,1,2,0,2,0,2,0.440036464163018,213.4,2.01,0.95,8882718,#E24A4A,Visa Inc,Ranked Full Features,3,3
972,0,AAPL,2,1,0,4,0,2,0.4337124427376557,179.45,4.89,2.8,115402731,#E24A4A,Apple Inc,Ranked Full Features,3,3
973,17,NFLX,1,2,1,0,0,0,0.3909454888485844,611.66,0.66,0.11,2748774,#E24A4A,Netflix Inc,Ranked Full Features,3,3
974,3,AMZN,1,2,3,0,0,2,0.3900699559863895,3444.24,-39.18,-1.12,3034488,#3485FF,"Amazon.com, Inc.",Ranked Full Features,3,3
975,11,IONQ,1,2,1,0,0,1,0.3805921034229488,18.57,-0.04,-0.21,3626935,#3485FF,IONQ Inc,Ranked Full Features,3,3
976,2,GOOG,2,1,4,0,0,1,0.3795153062348001,2973.5,11.38,0.38,1081923,#E24A4A,Alphabet Inc Class C,Ranked Full Features,3,3
977,114,BABA,0,0,0,0,3,-1,0.3254751285626114,125.06,1.15,0.93,15008280,#E24A4A,Alibaba Group Holding Ltd - ADR,Ranked Full Features,3,3
978,12,WMT,0,3,0,0,0,-1,0.3186512692809261,141.03,2.53,1.83,12858541,#E24A4A,Walmart Inc,Ranked Full Features,3,3
979,110,ASML,0,1,0,0,2,-1,0.31766986294569216,781.84,9.23,1.19,602664,#E24A4A,ASML Holding NV,Ranked Full Features,3,3
980,16,ADBE,0,3,0,0,0,-1,0.20676607572505346,654.45,21.88,3.46,2872975,#E24A4A,Adobe Inc,Ranked Full Features,3,3
981,6,XOM,0,3,0,0,0,-1,0.15054464303158388,63.01,0.4,0.64,17942383,#E24A4A,Exxon Mobil Corp,Ranked Full Features,3,3
982,106,U,0,0,0,0,3,-1,0.13315616253273374,139.47,-0.53,-0.38,3691212,#3485FF,Unity Software Inc,Ranked Full Features,3,3
983,10,JNJ,1,2,1,0,0,1,0.09795616037115132,165.49,-0.41,-0.25,6572247,#3485FF,Johnson & Johnson,Ranked Full Features,3,3
984,13,BAC,0,3,0,0,0,-1,0.049102710896860635,44.52,0.03,0.07,37700187,#E24A4A,Bank of America Corp,Ranked Full Features,3,3
985,9,HD,0,3,0,0,0,-1,0.04335028875564439,415.4,4.06,0.99,2625183,#E24A4A,Home Depot Inc,Ranked Full Features,3,3
986,1,MSFT,0,3,0,0,0,-1,0.04208219352983444,342.54,9.44,2.83,38095694,#E24A4A,Microsoft Corporation,Ranked Full Features,3,3
987,15,MA,0,3,0,0,0,-1,0.026990663166258363,349.92,5.4,1.57,3405910,#E24A4A,Mastercard Inc,Ranked Full Features,3,3
988,113,AMD,0,2,0,0,1,-1,0.017164481722764725,138.55,0.45,0.33,42224275,#E24A4A,"Advanced Micro Devices, Inc.",Ranked Full Features,3,3
989,4,LCID,0,3,0,0,0,-1,0.01636859529351854,37.66,1.14,3.12,91795824,#E24A4A,Lucid Group Inc,Ranked Full Features,3,3
990,19,NKE,0,3,0,0,0,-1,0.011527090299119651,169.06,0.96,0.57,4791125,#E24A4A,Nike Inc,Ranked Full Features,3,3
991,18,PFE,0,3,0,0,0,-1,0.0035460409641292906,52.78,0.7,1.34,26079361,#E24A4A,Pfizer Inc.,Ranked Full Features,3,3
992,102,RIVN,0,0,0,0,4,-1,0.8620915702902407,114.66,-0.74,-0.64,8387504,#3485FF,Rivian Automotive Inc,Ranked Full Features,3,4
993,2,GOOG,3,1,7,0,0,3,0.6886695389718909,2973.5,11.38,0.38,1081923,#E24A4A,Alphabet Inc Class C,Ranked Full Features,3,4
994,0,AAPL,3,1,0,6,0,3,0.5607547235622623,179.45,4.89,2.8,115402731,#E24A4A,Apple Inc,Ranked Full Features,3,4
995,11,IONQ,1,3,1,0,0,1,0.5160224845028742,18.57,-0.04,-0.21,3626935,#3485FF,IONQ Inc,Ranked Full Features,3,4
996,17,NFLX,1,3,1,0,0,0,0.4430441666797712,611.66,0.66,0.11,2748774,#E24A4A,Netflix Inc,Ranked Full Features,3,4
997,10,JNJ,2,2,3,0,0,3,0.4133626100363377,165.49,-0.41,-0.25,6572247,#3485FF,Johnson & Johnson,Ranked Full Features,3,4
998,114,BABA,0,1,0,0,3,-1,0.3836489814913375,125.06,1.15,0.93,15008280,#E24A4A,Alibaba Group Holding Ltd - ADR,Ranked Full Features,3,4
999,113,AMD,0,3,0,0,1,-1,0.36714848521793225,138.55,0.45,0.33,42224275,#E24A4A,"Advanced Micro Devices, Inc.",Ranked Full Features,3,4
1000,7,JPM,1,3,1,0,0,2,0.3395950967858836,159.82,-0.64,-0.4,10405374,#3485FF,JPMorgan Chase & Co.,Ranked Full Features,3,4
1001,8,V,1,3,0,2,0,2,0.33171029229071725,213.4,2.01,0.95,8882718,#E24A4A,Visa Inc,Ranked Full Features,3,4
1002,4,LCID,1,3,0,3,0,3,0.3118163225862873,37.66,1.14,3.12,91795824,#E24A4A,Lucid Group Inc,Ranked Full Features,3,4
1003,14,PG,1,3,0,5,0,1,0.3103952851980856,155.46,2.14,1.4,7172321,#E24A4A,Procter & Gamble Co,Ranked Full Features,3,4
1004,3,AMZN,1,3,3,0,0,2,0.2875584012957742,3444.24,-39.18,-1.12,3034488,#3485FF,"Amazon.com, Inc.",Ranked Full Features,3,4
1005,5,NVDA,1,3,3,0,0,0,0.2505873241387038,301.98,-2.92,-0.96,48882509,#3485FF,NVIDIA Corporation,Ranked Full Features,3,4
1006,18,PFE,0,4,0,0,0,-1,0.23451398198016904,52.78,0.7,1.34,26079361,#E24A4A,Pfizer Inc.,Ranked Full Features,3,4
1007,112,ABNB,0,0,0,0,4,-1,0.2174922537485539,180.42,-1.04,-0.57,3980441,#3485FF,Airbnb Inc,Ranked Full Features,3,4
1008,110,ASML,0,2,0,0,2,-1,0.16730028273569225,781.84,9.23,1.19,602664,#E24A4A,ASML Holding NV,Ranked Full Features,3,4
1009,100,FB,0,2,0,0,2,-1,0.16320029487941864,329.75,-0.07,-0.02,14527969,#3485FF,Meta Platforms Inc,Ranked Full Features,3,4
1010,1,MSFT,0,4,0,0,0,-1,0.1610245306088969,342.54,9.44,2.83,38095694,#E24A4A,Microsoft Corporation,Ranked Full Features,3,4
1011,106,U,0,1,0,0,3,-1,0.13215005334976715,139.47,-0.53,-0.38,3691212,#3485FF,Unity Software Inc,Ranked Full Features,3,4
1012,12,WMT,0,4,0,0,0,-1,0.1188363042004314,141.03,2.53,1.83,12858541,#E24A4A,Walmart Inc,Ranked Full Features,3,4
1013,19,NKE,0,4,0,0,0,-1,0.11136564842244713,169.06,0.96,0.57,4791125,#E24A4A,Nike Inc,Ranked Full Features,3,4
1014,9,HD,0,4,0,0,0,-1,0.11114134504204112,415.4,4.06,0.99,2625183,#E24A4A,Home Depot Inc,Ranked Full Features,3,4
1015,103,RBLX,0,3,0,0,1,-1,0.07892986470023787,115.89,-0.41,-0.35,11778202,#3485FF,Roblox Corp,Ranked Full Features,3,4
1016,6,XOM,0,4,0,0,0,-1,0.06435288076661344,63.01,0.4,0.64,17942383,#E24A4A,Exxon Mobil Corp,Ranked Full Features,3,4
1017,13,BAC,0,4,0,0,0,-1,0.04187593312239026,44.52,0.03,0.07,37700187,#E24A4A,Bank of America Corp,Ranked Full Features,3,4
1018,15,MA,0,4,0,0,0,-1,0.03237914547117728,349.92,5.4,1.57,3405910,#E24A4A,Mastercard Inc,Ranked Full Features,3,4
1019,16,ADBE,0,4,0,0,0,-1,0.03225354564709523,654.45,21.88,3.46,2872975,#E24A4A,Adobe Inc,Ranked Full Features,3,4
1020,101,UNH,0,0,0,0,5,-1,0.6178559665434697,478.23,4.91,1.04,2572300,#E24A4A,UnitedHealth Group Inc,Ranked Full Features,3,5
1021,118,SBUX,0,0,0,0,5,-1,0.5903118425841439,116.73,1.38,1.2,6110960,#E24A4A,Starbucks Corporation,Ranked Full Features,3,5
1022,0,AAPL,3,2,0,6,0,3,0.5602686947635871,179.45,4.89,2.8,115402731,#E24A4A,Apple Inc,Ranked Full Features,3,5
1023,2,GOOG,3,2,7,0,0,3,0.5111805292401473,2973.5,11.38,0.38,1081923,#E24A4A,Alphabet Inc Class C,Ranked Full Features,3,5
1024,8,V,2,3,3,2,0,4,0.4193712343772073,213.4,2.01,0.95,8882718,#E24A4A,Visa Inc,Ranked Full Features,3,5
1025,14,PG,1,4,0,5,0,1,0.3772622860164669,155.46,2.14,1.4,7172321,#E24A4A,Procter & Gamble Co,Ranked Full Features,3,5
1026,4,LCID,1,4,0,3,0,3,0.3396442680821756,37.66,1.14,3.12,91795824,#E24A4A,Lucid Group Inc,Ranked Full Features,3,5
1027,106,U,0,2,0,0,3,-1,0.32867365755039035,139.47,-0.53,-0.38,3691212,#3485FF,Unity Software Inc,Ranked Full Features,3,5
1028,11,IONQ,1,4,1,0,0,1,0.31538786606470115,18.57,-0.04,-0.21,3626935,#3485FF,IONQ Inc,Ranked Full Features,3,5
1029,10,JNJ,2,3,3,0,0,3,0.308370125967527,165.49,-0.41,-0.25,6572247,#3485FF,Johnson & Johnson,Ranked Full Features,3,5
1030,3,AMZN,1,4,3,0,0,2,0.2843110412644224,3444.24,-39.18,-1.12,3034488,#3485FF,"Amazon.com, Inc.",Ranked Full Features,3,5
1031,1,MSFT,1,4,2,0,0,4,0.2635693366439925,342.54,9.44,2.83,38095694,#E24A4A,Microsoft Corporation,Ranked Full Features,3,5
1032,13,BAC,1,4,0,0,0,4,0.2598266128890301,44.52,0.03,0.07,37700187,#E24A4A,Bank of America Corp,Ranked Full Features,3,5
1033,7,JPM,1,4,1,0,0,2,0.2379711327112184,159.82,-0.64,-0.4,10405374,#3485FF,JPMorgan Chase & Co.,Ranked Full Features,3,5
1034,5,NVDA,1,4,3,0,0,0,0.2310979316368705,301.98,-2.92,-0.96,48882509,#3485FF,NVIDIA Corporation,Ranked Full Features,3,5
1035,17,NFLX,1,4,1,0,0,0,0.2210671241034796,611.66,0.66,0.11,2748774,#E24A4A,Netflix Inc,Ranked Full Features,3,5
1036,19,NKE,1,4,1,0,0,4,0.17149644372920644,169.06,0.96,0.57,4791125,#E24A4A,Nike Inc,Ranked Full Features,3,5
1037,103,RBLX,0,4,0,0,1,-1,0.10112663294757762,115.89,-0.41,-0.35,11778202,#3485FF,Roblox Corp,Ranked Full Features,3,5
1038,112,ABNB,0,1,0,0,4,-1,0.07654669968783953,180.42,-1.04,-0.57,3980441,#3485FF,Airbnb Inc,Ranked Full Features,3,5
1039,113,AMD,0,4,0,0,1,-1,0.06520779690208449,138.55,0.45,0.33,42224275,#E24A4A,"Advanced Micro Devices, Inc.",Ranked Full Features,3,5
1040,9,HD,0,5,0,0,0,-1,0.059824914682211974,415.4,4.06,0.99,2625183,#E24A4A,Home Depot Inc,Ranked Full Features,3,5
1041,114,BABA,0,2,0,0,3,-1,0.0597906319503654,125.06,1.15,0.93,15008280,#E24A4A,Alibaba Group Holding Ltd - ADR,Ranked Full Features,3,5
1042,110,ASML,0,3,0,0,2,-1,0.048539186672585936,781.84,9.23,1.19,602664,#E24A4A,ASML Holding NV,Ranked Full Features,3,5
1043,16,ADBE,0,5,0,0,0,-1,0.022746288226462248,654.45,21.88,3.46,2872975,#E24A4A,Adobe Inc,Ranked Full Features,3,5
1044,15,MA,0,5,0,0,0,-1,0.020156619092282068,349.92,5.4,1.57,3405910,#E24A4A,Mastercard Inc,Ranked Full Features,3,5
1045,6,XOM,0,5,0,0,0,-1,0.01879812810818161,63.01,0.4,0.64,17942383,#E24A4A,Exxon Mobil Corp,Ranked Full Features,3,5
1046,102,RIVN,0,1,0,0,4,-1,0.011048463661572486,114.66,-0.74,-0.64,8387504,#3485FF,Rivian Automotive Inc,Ranked Full Features,3,5
1047,100,FB,0,3,0,0,2,-1,0.009910759565716808,329.75,-0.07,-0.02,14527969,#3485FF,Meta Platforms Inc,Ranked Full Features,3,5
1048,12,WMT,0,5,0,0,0,-1,0.009870715580809037,141.03,2.53,1.83,12858541,#E24A4A,Walmart Inc,Ranked Full Features,3,5
1049,18,PFE,0,5,0,0,0,-1,0.008673305698545044,52.78,0.7,1.34,26079361,#E24A4A,Pfizer Inc.,Ranked Full Features,3,5
1050,100,FB,0,0,0,0,1,-1,0.8950765674559686,329.75,-0.07,-0.02,14527969,#3485FF,Meta Platforms Inc,Ranked Full Features,4,1
1051,106,U,0,0,0,0,1,-1,0.8266132135659594,139.47,-0.53,-0.38,3691212,#3485FF,Unity Software Inc,Ranked Full Features,4,1
1052,5,NVDA,1,0,1,0,0,0,0.7168100733692024,301.98,-2.92,-0.96,48882509,#3485FF,NVIDIA Corporation,Ranked Full Features,4,1
1053,0,AAPL,1,0,0,1,0,0,0.6846742780728254,179.45,4.89,2.8,115402731,#E24A4A,Apple Inc,Ranked Full Features,4,1
1054,18,PFE,0,1,0,0,0,-1,0.6631537195747292,52.78,0.7,1.34,26079361,#E24A4A,Pfizer Inc.,Ranked Full Features,4,1
1055,17,NFLX,1,0,1,0,0,0,0.6514135508498011,611.66,0.66,0.11,2748774,#E24A4A,Netflix Inc,Ranked Full Features,4,1
1056,2,GOOG,0,1,0,0,0,-1,0.4668833551761283,2973.5,11.38,0.38,1081923,#E24A4A,Alphabet Inc Class C,Ranked Full Features,4,1
1057,14,PG,0,1,0,0,0,-1,0.4603323450738748,155.46,2.14,1.4,7172321,#E24A4A,Procter & Gamble Co,Ranked Full Features,4,1
1058,7,JPM,0,1,0,0,0,-1,0.3600227830690014,159.82,-0.64,-0.4,10405374,#3485FF,JPMorgan Chase & Co.,Ranked Full Features,4,1
1059,6,XOM,0,1,0,0,0,-1,0.3426751023216294,63.01,0.4,0.64,17942383,#E24A4A,Exxon Mobil Corp,Ranked Full Features,4,1
1060,19,NKE,0,1,0,0,0,-1,0.33281304716962323,169.06,0.96,0.57,4791125,#E24A4A,Nike Inc,Ranked Full Features,4,1
1061,12,WMT,0,1,0,0,0,-1,0.2875385367860204,141.03,2.53,1.83,12858541,#E24A4A,Walmart Inc,Ranked Full Features,4,1
1062,10,JNJ,0,1,0,0,0,-1,0.2811720042961782,165.49,-0.41,-0.25,6572247,#3485FF,Johnson & Johnson,Ranked Full Features,4,1
